municipio_cod,municipio_fato,data_fato,ano,tentado_consumado,qtde_vitimas,feriado
315460,RIBEIRAO DAS NEVES,2021-12-10,2021,TENTADO,1,False
315460,RIBEIRAO DAS NEVES,2021-12-12,2021,TENTADO,1,False
315460,RIBEIRAO DAS NEVES,2021-12-28,2021,TENTADO,1,False
315700,SALINAS,2021-06-12,2021,TENTADO,1,False
315760,SANTA FE DE MINAS,2021-03-11,2021,TENTADO,1,False
315780,SANTA LUZIA,2021-02-04,2021,TENTADO,1,False
316250,SAO JOAO DEL REI,2021-06-06,2021,TENTADO,1,False
316250,SAO JOAO DEL REI,2021-07-18,2021,TENTADO,1,False
316260,SAO JOAO DO ORIENTE,2021-09-07,2021,TENTADO,1,True
316292,SAO JOAQUIM DE BICAS,2021-02-01,2021,TENTADO,1,False
316470,SAO SEBASTIAO PARAISO,2021-12-19,2021,TENTADO,1,False
316560,SENADOR CORTES,2021-07-21,2021,TENTADO,1,False
316695,SERRANOPOLIS DE MINAS,2021-09-23,2021,TENTADO,1,False
316720,SETE LAGOAS,2021-01-19,2021,TENTADO,1,False
316720,SETE LAGOAS,2021-02-18,2021,TENTADO,1,False
316720,SETE LAGOAS,2021-06-02,2021,TENTADO,2,False
316720,SETE LAGOAS,2021-07-18,2021,TENTADO,1,False
316805,TAPARUBA,2021-05-16,2021,TENTADO,1,False
316810,TAPIRA,2021-08-09,2021,TENTADO,1,False
316990,UBA,2021-05-15,2021,TENTADO,1,False
316990,UBA,2021-07-17,2021,TENTADO,2,False
316990,UBA,2021-11-05,2021,TENTADO,1,False
316990,UBA,2021-12-04,2021,TENTADO,1,False
317010,UBERABA,2021-01-21,2021,TENTADO,1,False
317010,UBERABA,2021-02-03,2021,TENTADO,1,False
317020,UBERLANDIA,2021-02-01,2021,TENTADO,1,False
317020,UBERLANDIA,2021-03-13,2021,TENTADO,1,False
317020,UBERLANDIA,2021-04-04,2021,TENTADO,1,False
317020,UBERLANDIA,2021-07-08,2021,TENTADO,1,False
317020,UBERLANDIA,2021-07-27,2021,TENTADO,1,False
317020,UBERLANDIA,2021-07-31,2021,TENTADO,1,False
317020,UBERLANDIA,2021-09-23,2021,TENTADO,1,False
317020,UBERLANDIA,2021-10-14,2021,TENTADO,1,False
317020,UBERLANDIA,2021-12-25,2021,TENTADO,1,True
317100,VAZANTE,2021-01-22,2021,TENTADO,1,False
317120,VESPASIANO,2021-08-12,2021,TENTADO,1,False
317180,VIRGINOPOLIS,2021-03-31,2021,TENTADO,1,False
310160,ALFENAS,2021-05-15,2021,CONSUMADO,1,False
310160,ALFENAS,2021-08-18,2021,CONSUMADO,1,False
310170,ALMENARA,2021-06-30,2021,CONSUMADO,2,False
310350,ARAGUARI,2021-04-10,2021,CONSUMADO,1,False
310480,AUGUSTO DE LIMA,2021-11-10,2021,CONSUMADO,1,False
310500,BALDIM,2021-07-11,2021,CONSUMADO,1,False
310520,BANDEIRA,2021-06-14,2021,CONSUMADO,1,False
310560,BARBACENA,2021-07-12,2021,CONSUMADO,1,False
310570,BARRA LONGA,2021-08-22,2021,CONSUMADO,1,False
310620,BELO HORIZONTE,2021-02-12,2021,CONSUMADO,1,False
310620,BELO HORIZONTE,2021-02-22,2021,CONSUMADO,1,False
310620,BELO HORIZONTE,2021-03-31,2021,CONSUMADO,1,False
310620,BELO HORIZONTE,2021-04-02,2021,CONSUMADO,1,True
310620,BELO HORIZONTE,2021-04-18,2021,CONSUMADO,1,False
310620,BELO HORIZONTE,2021-01-25,2021,CONSUMADO,2,False
310620,BELO HORIZONTE,2021-06-21,2021,CONSUMADO,1,False
310620,BELO HORIZONTE,2021-06-17,2021,CONSUMADO,1,False
310620,BELO HORIZONTE,2021-07-31,2021,CONSUMADO,1,False
310620,BELO HORIZONTE,2021-08-28,2021,CONSUMADO,2,False
310620,BELO HORIZONTE,2021-07-17,2021,CONSUMADO,1,False
310620,BELO HORIZONTE,2021-09-20,2021,CONSUMADO,1,False
310620,BELO HORIZONTE,2021-09-28,2021,CONSUMADO,1,False
310620,BELO HORIZONTE,2021-10-08,2021,CONSUMADO,1,False
310620,BELO HORIZONTE,2021-10-25,2021,CONSUMADO,1,False
310620,BELO HORIZONTE,2021-11-30,2021,CONSUMADO,1,False
310620,BELO HORIZONTE,2021-08-24,2021,CONSUMADO,1,False
310670,BETIM,2021-03-13,2021,CONSUMADO,1,False
310670,BETIM,2021-07-16,2021,CONSUMADO,1,False
310670,BETIM,2021-04-30,2021,CONSUMADO,1,False
310825,BONITO DE MINAS,2021-01-17,2021,CONSUMADO,1,False
310860,BRASILIA DE MINAS,2021-11-23,2021,CONSUMADO,1,False
310945,CABECEIRA GRANDE,2021-08-01,2021,CONSUMADO,1,False
311020,CAJURI,2021-09-26,2021,CONSUMADO,1,False
311100,CAMPESTRE,2021-12-10,2021,CONSUMADO,1,False
311160,CAMPOS GERAIS,2021-03-30,2021,CONSUMADO,1,False
311220,CAPELA NOVA,2021-01-20,2021,CONSUMADO,1,False
311270,CAPITAO ENEIAS,2021-05-12,2021,CONSUMADO,1,False
311300,CARAI,2021-04-25,2021,CONSUMADO,1,False
311300,CARAI,2021-05-09,2021,CONSUMADO,1,False
311300,CARAI,2021-05-18,2021,CONSUMADO,1,False
311340,CARATINGA,2021-02-27,2021,CONSUMADO,1,False
311340,CARATINGA,2021-05-28,2021,CONSUMADO,1,False
311650,CLARO DOS POCOES,2021-05-28,2021,CONSUMADO,1,False
311680,COLUNA,2021-07-24,2021,CONSUMADO,2,False
311800,CONGONHAS,2021-04-02,2021,CONSUMADO,1,True
311830,CONSELHEIRO LAFAIETE,2021-02-25,2021,CONSUMADO,1,False
311860,CONTAGEM,2021-01-14,2021,CONSUMADO,1,False
311860,CONTAGEM,2021-08-21,2021,CONSUMADO,1,False
311880,CORACAO DE JESUS,2021-05-02,2021,CONSUMADO,1,False
311930,COROMANDEL,2021-04-20,2021,CONSUMADO,1,False
312087,CURRAL DE DENTRO,2021-07-21,2021,CONSUMADO,1,False
312120,DELFINOPOLIS,2021-08-27,2021,CONSUMADO,1,False
312125,DELTA,2021-10-05,2021,CONSUMADO,1,False
312230,DIVINOPOLIS,2021-09-10,2021,CONSUMADO,1,False
312235,DIVISA ALEGRE,2021-03-23,2021,CONSUMADO,1,False
312320,DORES DO INDAIA,2021-09-04,2021,CONSUMADO,1,False
312380,ENGENHEIRO NAVARRO,2021-04-14,2021,CONSUMADO,1,False
312410,ESMERALDAS,2021-09-23,2021,CONSUMADO,2,False
312720,FUNILANDIA,2021-09-15,2021,CONSUMADO,1,False
313010,IGARAPE,2021-05-20,2021,CONSUMADO,1,False
313130,IPATINGA,2021-02-06,2021,CONSUMADO,1,False
313130,IPATINGA,2021-08-11,2021,CONSUMADO,1,False
313130,IPATINGA,2021-12-28,2021,CONSUMADO,1,False
313170,ITABIRA,2021-10-14,2021,CONSUMADO,1,False
313170,ITABIRA,2021-12-25,2021,CONSUMADO,1,True
313180,ITABIRINHA,2021-03-18,2021,CONSUMADO,2,False
313190,ITABIRITO,2021-02-26,2021,CONSUMADO,1,False
313220,ITAGUARA,2021-04-17,2021,CONSUMADO,1,False
313220,ITAGUARA,2021-09-12,2021,CONSUMADO,1,False
313270,ITAMBACURI,2021-09-19,2021,CONSUMADO,1,False
313320,ITANHOMI,2021-09-29,2021,CONSUMADO,1,False
313380,ITAUNA,2021-01-03,2021,CONSUMADO,1,False
313380,ITAUNA,2021-05-27,2021,CONSUMADO,1,False
313410,ITUETA,2021-04-10,2021,CONSUMADO,1,False
313420,ITUIUTABA,2021-03-20,2021,CONSUMADO,1,False
313505,JAIBA,2021-12-20,2021,CONSUMADO,1,False
313545,JENIPAPO DE MINAS,2021-11-07,2021,CONSUMADO,1,False
313570,JEQUITIBA,2021-03-13,2021,CONSUMADO,1,False
313580,JEQUITINHONHA,2021-09-29,2021,CONSUMADO,1,False
313620,JOAO MONLEVADE,2021-04-21,2021,CONSUMADO,1,True
313665,JUATUBA,2021-11-17,2021,CONSUMADO,1,False
313670,JUIZ DE FORA,2021-01-10,2021,CONSUMADO,1,False
313670,JUIZ DE FORA,2021-12-16,2021,CONSUMADO,1,False
313750,LAGOA FORMOSA,2021-10-30,2021,CONSUMADO,1,False
313760,LAGOA SANTA,2021-11-06,2021,CONSUMADO,1,False
313840,LEOPOLDINA,2021-12-12,2021,CONSUMADO,1,False
313960,MANTENA,2021-07-31,2021,CONSUMADO,1,False
314070,MATEUS LEME,2021-04-19,2021,CONSUMADO,1,False
314080,MATIAS BARBOSA,2021-01-24,2021,CONSUMADO,1,False
314090,MATIPO,2021-12-07,2021,CONSUMADO,1,False
314140,MEDINA,2021-02-02,2021,CONSUMADO,1,False
314140,MEDINA,2021-04-18,2021,CONSUMADO,1,False
314160,MERCES,2021-07-24,2021,CONSUMADO,1,False
314290,MONTE AZUL,2021-06-09,2021,CONSUMADO,2,False
314310,MONTE CARMELO,2021-09-20,2021,CONSUMADO,1,False
314390,MURIAE,2021-12-06,2021,CONSUMADO,1,False
314390,MURIAE,2021-12-08,2021,CONSUMADO,1,False
314430,NANUQUE,2021-02-22,2021,CONSUMADO,1,False
314467,NOVA BELEM,2021-03-13,2021,CONSUMADO,1,False
314520,NOVA SERRANA,2021-03-09,2021,CONSUMADO,1,False
314537,NOVORIZONTE,2021-11-26,2021,CONSUMADO,1,False
314610,OURO PRETO,2021-08-30,2021,CONSUMADO,1,False
314630,PADRE PARAISO,2021-05-05,2021,CONSUMADO,1,False
314655,PAI PEDRO,2021-03-20,2021,CONSUMADO,1,False
314700,PARACATU,2021-06-15,2021,CONSUMADO,1,False
314810,PATROCINIO,2021-09-17,2021,CONSUMADO,1,False
314980,PERDIZES,2021-04-03,2021,CONSUMADO,1,False
315020,PIEDADE DE PONTE NOVA,2021-11-28,2021,CONSUMADO,1,False
315120,PIRAPORA,2021-05-29,2021,CONSUMADO,1,False
315140,PITANGUI,2021-11-18,2021,CONSUMADO,1,False
315210,PONTE NOVA,2021-09-14,2021,CONSUMADO,1,False
315220,PORTEIRINHA,2021-04-23,2021,CONSUMADO,1,False
315220,PORTEIRINHA,2021-07-29,2021,CONSUMADO,1,False
315250,POUSO ALEGRE,2021-10-15,2021,CONSUMADO,2,False
315370,QUARTEL GERAL,2021-04-11,2021,CONSUMADO,1,False
315400,RAUL SOARES,2021-01-19,2021,CONSUMADO,1,False
315420,RESENDE COSTA,2021-12-04,2021,CONSUMADO,1,False
315460,RIBEIRAO DAS NEVES,2021-04-28,2021,CONSUMADO,1,False
315720,SANTA BARBARA,2021-01-12,2021,CONSUMADO,1,False
315780,SANTA LUZIA,2021-08-14,2021,CONSUMADO,1,False
315780,SANTA LUZIA,2021-10-18,2021,CONSUMADO,1,False
315780,SANTA LUZIA,2021-12-25,2021,CONSUMADO,1,True
315895,SANTANA DO PARAISO,2021-07-23,2021,CONSUMADO,1,False
316050,SANTO ANTONIO DO RIO ABAIXO,2021-03-02,2021,CONSUMADO,1,False
316070,SANTOS DUMONT,2021-09-25,2021,CONSUMADO,1,False
316190,SAO GONCALO DO RIO ABAIXO,2021-04-05,2021,CONSUMADO,1,False
316250,SAO JOAO DEL REI,2021-01-09,2021,CONSUMADO,1,False
316370,SAO LOURENCO,2021-08-30,2021,CONSUMADO,1,False
316410,SAO PEDRO DO SUACUI,2021-07-11,2021,CONSUMADO,1,False
316720,SETE LAGOAS,2021-03-27,2021,CONSUMADO,1,False
316720,SETE LAGOAS,2021-04-11,2021,CONSUMADO,1,False
316720,SETE LAGOAS,2021-07-21,2021,CONSUMADO,1,False
316800,TAIOBEIRAS,2021-06-01,2021,CONSUMADO,1,False
316840,TARUMIRIM,2021-04-25,2021,CONSUMADO,1,False
316880,TIRADENTES,2021-12-23,2021,CONSUMADO,1,False
316930,TRES CORACOES,2021-06-20,2021,CONSUMADO,1,False
316980,TURVOLANDIA,2021-02-28,2021,CONSUMADO,1,False
316990,UBA,2021-06-03,2021,CONSUMADO,1,False
317010,UBERABA,2021-02-28,2021,CONSUMADO,1,False
317020,UBERLANDIA,2021-05-08,2021,CONSUMADO,1,False
317020,UBERLANDIA,2021-05-15,2021,CONSUMADO,1,False
317040,UNAI,2021-05-16,2021,CONSUMADO,1,False
317040,UNAI,2021-09-25,2021,CONSUMADO,1,False
317060,VARGEM BONITA,2021-01-16,2021,CONSUMADO,1,False
317090,VARZELANDIA,2021-12-12,2021,CONSUMADO,1,False
317100,VAZANTE,2021-01-22,2021,CONSUMADO,1,False
317100,VAZANTE,2021-07-12,2021,CONSUMADO,1,False
310150,ALEM PARAIBA,2022-04-07,2022,TENTADO,1,False
310160,ALFENAS,2022-03-13,2022,TENTADO,1,False
310160,ALFENAS,2022-09-03,2022,TENTADO,1,False
310170,ALMENARA,2022-04-12,2022,TENTADO,1,False
310260,ANDRADAS,2022-09-29,2022,TENTADO,1,False
310285,ANGELANDIA,2022-05-08,2022,TENTADO,1,False
310340,ARACUAI,2022-09-27,2022,TENTADO,1,False
310400,ARAXA,2022-03-12,2022,TENTADO,1,False
310530,BANDEIRA DO SUL,2022-08-21,2022,TENTADO,2,False
310620,BELO HORIZONTE,2022-01-03,2022,TENTADO,1,False
310620,BELO HORIZONTE,2022-02-08,2022,TENTADO,1,False
310620,BELO HORIZONTE,2022-02-14,2022,TENTADO,2,False
310620,BELO HORIZONTE,2022-02-25,2022,TENTADO,1,False
310620,BELO HORIZONTE,2022-03-20,2022,TENTADO,1,False
310620,BELO HORIZONTE,2022-03-21,2022,TENTADO,1,False
310620,BELO HORIZONTE,2022-03-23,2022,TENTADO,1,False
310620,BELO HORIZONTE,2022-05-07,2022,TENTADO,1,False
310620,BELO HORIZONTE,2022-05-23,2022,TENTADO,1,False
310620,BELO HORIZONTE,2022-07-10,2022,TENTADO,1,False
310620,BELO HORIZONTE,2022-07-28,2022,TENTADO,2,False
310620,BELO HORIZONTE,2022-08-11,2022,TENTADO,2,False
310620,BELO HORIZONTE,2022-08-15,2022,TENTADO,1,False
310620,BELO HORIZONTE,2022-08-19,2022,TENTADO,1,False
310620,BELO HORIZONTE,2022-08-29,2022,TENTADO,1,False
310620,BELO HORIZONTE,2022-09-24,2022,TENTADO,1,False
310620,BELO HORIZONTE,2022-10-01,2022,TENTADO,1,False
310620,BELO HORIZONTE,2022-10-03,2022,TENTADO,1,False
310620,BELO HORIZONTE,2022-10-12,2022,TENTADO,1,True
310620,BELO HORIZONTE,2022-10-22,2022,TENTADO,1,False
310620,BELO HORIZONTE,2022-11-13,2022,TENTADO,1,False
310620,BELO HORIZONTE,2022-11-18,2022,TENTADO,1,False
310620,BELO HORIZONTE,2022-12-10,2022,TENTADO,1,False
310670,BETIM,2022-02-25,2022,TENTADO,1,False
310670,BETIM,2022-10-05,2022,TENTADO,1,False
310780,BOM JESUS DO GALHO,2022-01-16,2022,TENTADO,1,False
310810,BONFIM,2022-09-18,2022,TENTADO,1,False
310855,BRASILANDIA DE MINAS,2022-12-07,2022,TENTADO,1,False
310920,BUENOPOLIS,2022-11-14,2022,TENTADO,1,False
311000,CAETE,2022-10-29,2022,TENTADO,1,False
311000,CAETE,2022-10-30,2022,TENTADO,1,False
311100,CAMPESTRE,2022-12-05,2022,TENTADO,1,False
311115,CAMPO AZUL,2022-08-15,2022,TENTADO,1,False
311230,CAPELINHA,2022-03-01,2022,TENTADO,1,False
311330,CARANGOLA,2022-07-07,2022,TENTADO,1,False
311340,CARATINGA,2022-03-07,2022,TENTADO,1,False
311340,CARATINGA,2022-12-03,2022,TENTADO,1,False
311530,CATAGUASES,2022-12-03,2022,TENTADO,1,False
311615,CHAPADA GAUCHA,2022-10-08,2022,TENTADO,1,False
311730,CONCEICAO DAS ALAGOAS,2022-12-25,2022,TENTADO,1,True
311740,CONCEICAO DE IPANEMA,2022-05-29,2022,TENTADO,1,False
311760,CONCEICAO DO PARA,2022-01-18,2022,TENTADO,1,False
311800,CONGONHAS,2022-11-01,2022,TENTADO,1,False
311860,CONTAGEM,2022-01-17,2022,TENTADO,2,False
311860,CONTAGEM,2022-06-01,2022,TENTADO,1,False
311860,CONTAGEM,2022-08-08,2022,TENTADO,1,False
311860,CONTAGEM,2022-08-13,2022,TENTADO,1,False
311860,CONTAGEM,2022-10-07,2022,TENTADO,1,False
311860,CONTAGEM,2022-10-23,2022,TENTADO,2,False
311860,CONTAGEM,2022-10-25,2022,TENTADO,1,False
311880,CORACAO DE JESUS,2022-01-10,2022,TENTADO,1,False
311880,CORACAO DE JESUS,2022-07-02,2022,TENTADO,1,False
312230,DIVINOPOLIS,2022-02-12,2022,TENTADO,1,False
312230,DIVINOPOLIS,2022-07-22,2022,TENTADO,1,False
312410,ESMERALDAS,2022-11-20,2022,TENTADO,1,False
312410,ESMERALDAS,2022-12-08,2022,TENTADO,1,False
312480,ESTRELA DO SUL,2022-01-16,2022,TENTADO,1,False
312610,FORMIGA,2022-07-23,2022,TENTADO,1,False
312770,GOVERNADOR VALADARES,2022-03-18,2022,TENTADO,1,False
312770,GOVERNADOR VALADARES,2022-04-04,2022,TENTADO,1,False
312770,GOVERNADOR VALADARES,2022-05-13,2022,TENTADO,1,False
312840,GUARANI,2022-05-04,2022,TENTADO,1,False
312880,GUIDOVAL,2022-06-29,2022,TENTADO,1,False
313010,IGARAPE,2022-05-04,2022,TENTADO,1,False
313050,ILICINEA,2022-08-02,2022,TENTADO,1,False
313130,IPATINGA,2022-04-15,2022,TENTADO,1,True
313130,IPATINGA,2022-08-18,2022,TENTADO,1,False
313170,ITABIRA,2022-04-30,2022,TENTADO,1,False
313170,ITABIRA,2022-09-28,2022,TENTADO,1,False
313190,ITABIRITO,2022-02-19,2022,TENTADO,1,False
313220,ITAGUARA,2022-02-14,2022,TENTADO,1,False
313240,ITAJUBA,2022-07-30,2022,TENTADO,1,False
313240,ITAJUBA,2022-12-23,2022,TENTADO,1,False
313470,JACINTO,2022-08-19,2022,TENTADO,1,False
313510,JANAUBA,2022-10-26,2022,TENTADO,1,False
313510,JANAUBA,2022-12-18,2022,TENTADO,1,False
313520,JANUARIA,2022-02-28,2022,TENTADO,1,False
313580,JEQUITINHONHA,2022-10-14,2022,TENTADO,1,False
313620,JOAO MONLEVADE,2022-04-07,2022,TENTADO,1,False
313630,JOAO PINHEIRO,2022-08-07,2022,TENTADO,2,False
313650,JORDANIA,2022-08-31,2022,TENTADO,1,False
313652,JOSE GONCALVES DE MINAS,2022-09-14,2022,TENTADO,1,False
313660,NOVA UNIAO,2022-12-06,2022,TENTADO,1,False
313670,JUIZ DE FORA,2022-05-25,2022,TENTADO,1,False
313670,JUIZ DE FORA,2022-08-26,2022,TENTADO,1,False
313670,JUIZ DE FORA,2022-09-03,2022,TENTADO,1,False
313670,JUIZ DE FORA,2022-11-28,2022,TENTADO,2,False
313700,LADAINHA,2022-09-28,2022,TENTADO,1,False
313760,LAGOA SANTA,2022-02-15,2022,TENTADO,1,False
313820,LAVRAS,2022-12-17,2022,TENTADO,1,False
313830,LEANDRO FERREIRA,2022-04-23,2022,TENTADO,1,False
313940,MANHUACU,2022-08-05,2022,TENTADO,1,False
313950,MANHUMIRIM,2022-11-08,2022,TENTADO,1,False
313980,MAR DE ESPANHA,2022-02-26,2022,TENTADO,1,False
314000,MARIANA,2022-09-27,2022,TENTADO,1,False
314070,MATEUS LEME,2022-04-21,2022,TENTADO,1,True
314280,MONTE ALEGRE DE MINAS,2022-12-03,2022,TENTADO,1,False
314310,MONTE CARMELO,2022-08-23,2022,TENTADO,1,False
314330,MONTES CLAROS,2022-07-24,2022,TENTADO,1,False
314330,MONTES CLAROS,2022-12-31,2022,TENTADO,1,False
314435,NAQUE,2022-11-13,2022,TENTADO,1,False
314480,NOVA LIMA,2022-09-15,2022,TENTADO,1,False
314520,NOVA SERRANA,2022-04-24,2022,TENTADO,1,False
314520,NOVA SERRANA,2022-06-18,2022,TENTADO,1,False
314625,PADRE CARVALHO,2022-05-01,2022,TENTADO,1,True
314700,PARACATU,2022-10-08,2022,TENTADO,1,False
314710,PARA DE MINAS,2022-05-13,2022,TENTADO,1,False
314720,PARAGUACU,2022-02-22,2022,TENTADO,1,False
314800,PATOS DE MINAS,2022-01-04,2022,TENTADO,1,False
314800,PATOS DE MINAS,2022-11-17,2022,TENTADO,1,False
314810,PATROCINIO,2022-07-19,2022,TENTADO,1,False
314880,PEDRA DO ANTA,2022-09-23,2022,TENTADO,1,False
314970,PERDIGAO,2022-09-03,2022,TENTADO,1,False
315053,PINGO D'AGUA,2022-08-06,2022,TENTADO,1,False
315100,PIRANGUINHO,2022-07-04,2022,TENTADO,1,False
315170,POCO FUNDO,2022-03-12,2022,TENTADO,1,False
315180,POCOS DE CALDAS,2022-05-31,2022,TENTADO,1,False
315210,PONTE NOVA,2022-07-15,2022,TENTADO,1,False
315250,POUSO ALEGRE,2022-04-16,2022,TENTADO,1,False
315250,POUSO ALEGRE,2022-09-28,2022,TENTADO,1,False
315380,QUELUZITO,2022-11-14,2022,TENTADO,1,False
315460,RIBEIRAO DAS NEVES,2022-02-25,2022,TENTADO,1,False
315460,RIBEIRAO DAS NEVES,2022-05-22,2022,TENTADO,1,False
315460,RIBEIRAO DAS NEVES,2022-06-04,2022,TENTADO,1,False
315460,RIBEIRAO DAS NEVES,2022-08-25,2022,TENTADO,1,False
315460,RIBEIRAO DAS NEVES,2022-09-05,2022,TENTADO,1,False
315460,RIBEIRAO DAS NEVES,2022-09-06,2022,TENTADO,1,False
315460,RIBEIRAO DAS NEVES,2022-10-16,2022,TENTADO,1,False
315460,RIBEIRAO DAS NEVES,2022-11-09,2022,TENTADO,1,False
315490,RIO CASCA,2022-05-14,2022,TENTADO,1,False
315670,SABARA,2022-02-04,2022,TENTADO,1,False
315690,SACRAMENTO,2022-02-27,2022,TENTADO,1,False
315690,SACRAMENTO,2022-05-29,2022,TENTADO,1,False
315727,SANTA BARBARA DO MONTE VERDE,2022-11-16,2022,TENTADO,1,False
315780,SANTA LUZIA,2022-02-10,2022,TENTADO,1,False
315780,SANTA LUZIA,2022-02-15,2022,TENTADO,2,False
315780,SANTA LUZIA,2022-10-23,2022,TENTADO,1,False
315790,SANTA MARGARIDA,2022-01-15,2022,TENTADO,1,False
315895,SANTANA DO PARAISO,2022-04-30,2022,TENTADO,1,False
315895,SANTANA DO PARAISO,2022-11-15,2022,TENTADO,1,True
315960,SANTA RITA DO SAPUCAI,2022-12-07,2022,TENTADO,1,False
316110,SAO FRANCISCO,2022-05-27,2022,TENTADO,1,False
316150,SAO GERALDO,2022-03-19,2022,TENTADO,1,False
316180,SAO GONCALO DO PARA,2022-12-22,2022,TENTADO,1,False
316210,SAO GOTARDO,2022-06-24,2022,TENTADO,1,False
316210,SAO GOTARDO,2022-10-15,2022,TENTADO,1,False
316225,SAO JOAO DA LAGOA,2022-03-18,2022,TENTADO,1,False
316250,SAO JOAO DEL REI,2022-02-14,2022,TENTADO,1,False
316260,SAO JOAO DO ORIENTE,2022-05-21,2022,TENTADO,1,False
316340,SAO JOSE DO GOIABAL,2022-03-26,2022,TENTADO,1,False
316400,SAO PEDRO DOS FERROS,2022-10-03,2022,TENTADO,1,False
316470,SAO SEBASTIAO PARAISO,2022-12-17,2022,TENTADO,1,False
316553,SARZEDO,2022-11-13,2022,TENTADO,1,False
316720,SETE LAGOAS,2022-01-19,2022,TENTADO,1,False
316720,SETE LAGOAS,2022-01-25,2022,TENTADO,1,False
316720,SETE LAGOAS,2022-01-29,2022,TENTADO,1,False
316860,TEOFILO OTONI,2022-06-03,2022,TENTADO,1,False
316930,TRES CORACOES,2022-03-13,2022,TENTADO,1,False
316990,UBA,2022-05-14,2022,TENTADO,1,False
316990,UBA,2022-06-20,2022,TENTADO,1,False
316990,UBA,2022-12-24,2022,TENTADO,1,False
317010,UBERABA,2022-04-03,2022,TENTADO,1,False
317020,UBERLANDIA,2022-02-10,2022,TENTADO,1,False
317020,UBERLANDIA,2022-03-09,2022,TENTADO,1,False
317020,UBERLANDIA,2022-05-09,2022,TENTADO,1,False
317020,UBERLANDIA,2022-05-16,2022,TENTADO,1,False
317020,UBERLANDIA,2022-07-11,2022,TENTADO,1,False
317020,UBERLANDIA,2022-09-25,2022,TENTADO,1,False
317020,UBERLANDIA,2022-12-25,2022,TENTADO,1,True
317040,UNAI,2022-10-11,2022,TENTADO,1,False
317052,URUCUIA,2022-02-23,2022,TENTADO,1,False
317052,URUCUIA,2022-04-26,2022,TENTADO,1,False
317070,VARGINHA,2022-03-24,2022,TENTADO,1,False
317107,VEREDINHA,2022-05-23,2022,TENTADO,1,False
317200,VISCONDE DO RIO BRANCO,2022-02-19,2022,TENTADO,1,False
317200,VISCONDE DO RIO BRANCO,2022-04-11,2022,TENTADO,1,False
310090,AGUAS FORMOSAS,2022-06-07,2022,CONSUMADO,1,False
310160,ALFENAS,2022-09-19,2022,CONSUMADO,1,False
310270,CACHOEIRA DE PAJEU,2022-03-23,2022,CONSUMADO,1,False
310270,CACHOEIRA DE PAJEU,2022-05-25,2022,CONSUMADO,1,False
310270,CACHOEIRA DE PAJEU,2022-09-18,2022,CONSUMADO,1,False
310340,ARACUAI,2022-09-02,2022,CONSUMADO,1,False
310350,ARAGUARI,2022-07-11,2022,CONSUMADO,1,False
310375,ARAPORA,2022-07-31,2022,CONSUMADO,1,False
310400,ARAXA,2022-08-06,2022,CONSUMADO,1,False
310420,ARCOS,2022-02-06,2022,CONSUMADO,1,False
310620,BELO HORIZONTE,2022-02-13,2022,CONSUMADO,1,False
310620,BELO HORIZONTE,2022-03-07,2022,CONSUMADO,1,False
310620,BELO HORIZONTE,2022-03-27,2022,CONSUMADO,1,False
310620,BELO HORIZONTE,2022-01-14,2022,CONSUMADO,1,False
310620,BELO HORIZONTE,2022-04-24,2022,CONSUMADO,1,False
310620,BELO HORIZONTE,2022-04-21,2022,CONSUMADO,1,True
310620,BELO HORIZONTE,2022-06-05,2022,CONSUMADO,1,False
310620,BELO HORIZONTE,2022-06-19,2022,CONSUMADO,1,False
310620,BELO HORIZONTE,2022-06-08,2022,CONSUMADO,1,False
310620,BELO HORIZONTE,2022-07-23,2022,CONSUMADO,1,False
310620,BELO HORIZONTE,2022-05-17,2022,CONSUMADO,1,False
310620,BELO HORIZONTE,2022-08-04,2022,CONSUMADO,1,False
310620,BELO HORIZONTE,2022-08-09,2022,CONSUMADO,1,False
310620,BELO HORIZONTE,2022-12-24,2022,CONSUMADO,1,False
310670,BETIM,2022-07-17,2022,CONSUMADO,1,False
310670,BETIM,2022-05-03,2022,CONSUMADO,1,False
310670,BETIM,2022-08-29,2022,CONSUMADO,1,False
310670,BETIM,2022-09-14,2022,CONSUMADO,1,False
310670,BETIM,2022-10-16,2022,CONSUMADO,1,False
310730,BOCAIUVA,2022-11-08,2022,CONSUMADO,1,False
310740,BOM DESPACHO,2022-02-02,2022,CONSUMADO,1,False
310855,BRASILANDIA DE MINAS,2022-11-10,2022,CONSUMADO,1,False
310900,BRUMADINHO,2022-07-12,2022,CONSUMADO,3,False
310940,BURITIZEIRO,2022-12-02,2022,CONSUMADO,1,False
311090,CAMPANHA,2022-08-20,2022,CONSUMADO,1,False
311120,CAMPO BELO,2022-07-24,2022,CONSUMADO,1,False
311130,CAMPO DO MEIO,2022-03-23,2022,CONSUMADO,1,False
311230,CAPELINHA,2022-05-25,2022,CONSUMADO,1,False
311230,CAPELINHA,2022-05-27,2022,CONSUMADO,1,False
311340,CARATINGA,2022-10-08,2022,CONSUMADO,1,False
311350,CARBONITA,2022-02-04,2022,CONSUMADO,1,False
311420,CARMO DO CAJURU,2022-06-30,2022,CONSUMADO,1,False
311420,CARMO DO CAJURU,2022-11-28,2022,CONSUMADO,1,False
311430,CARMO DO PARANAIBA,2022-11-12,2022,CONSUMADO,1,False
